full_name,plate,well,diploid?
EVO1D_IRAs_R1_T19_Plate3-G5,EVO1D_IRAs_R1_T19_Plate3,G5,?
EVO1D_IRAs_R1_T19_Plate3-G6,EVO1D_IRAs_R1_T19_Plate3,G6,?
EVO1D_IRAs_R1_T19_Plate3-G7,EVO1D_IRAs_R1_T19_Plate3,G7,?
EVO1D_IRAs_R1_T19_Plate3-G8,EVO1D_IRAs_R1_T19_Plate3,G8,?
EVO1D_IRAs_R1_T19_Plate3-G9,EVO1D_IRAs_R1_T19_Plate3,G9,?
EVO1D_IRAs_R1_T19_Plate3-G10,EVO1D_IRAs_R1_T19_Plate3,G10,?
EVO1D_IRAs_R1_T19_Plate3-G11,EVO1D_IRAs_R1_T19_Plate3,G11,?
EVO1D_IRAs_R1_T19_Plate3-G12,EVO1D_IRAs_R1_T19_Plate3,G12,?
EVO1D_IRAs_R1_T19_Plate3-H1,EVO1D_IRAs_R1_T19_Plate3,H1,?
EVO1D_IRAs_R1_T19_Plate3-H2,EVO1D_IRAs_R1_T19_Plate3,H2,?
EVO1D_IRAs_R1_T19_Plate3-H3,EVO1D_IRAs_R1_T19_Plate3,H3,?
EVO1D_IRAs_R1_T19_Plate3-H4,EVO1D_IRAs_R1_T19_Plate3,H4,?
EVO1D_IRAs_R1_T19_Plate3-H5,EVO1D_IRAs_R1_T19_Plate3,H5,?
EVO1D_IRAs_R1_T19_Plate3-H6,EVO1D_IRAs_R1_T19_Plate3,H6,?
EVO1D_IRAs_R1_T19_Plate3-H7,EVO1D_IRAs_R1_T19_Plate3,H7,?
EVO1D_IRAs_R1_T19_Plate3-H8,EVO1D_IRAs_R1_T19_Plate3,H8,?
EVO1D_IRAs_R1_T19_Plate3-H9,EVO1D_IRAs_R1_T19_Plate3,H9,?
EVO1D_IRAs_R1_T19_Plate3-H10,EVO1D_IRAs_R1_T19_Plate3,H10,?
EVO1D_IRAs_R1_T19_Plate3-H11,EVO1D_IRAs_R1_T19_Plate3,H11,?
EVO1D_IRAs_R1_T19_Plate3-H12,EVO1D_IRAs_R1_T19_Plate3,H12,?
EVO1D_IRAs_R1_T19_Plate4-A1,EVO1D_IRAs_R1_T19_Plate4,A1,?
EVO1D_IRAs_R1_T19_Plate4-A2,EVO1D_IRAs_R1_T19_Plate4,A2,?
EVO1D_IRAs_R1_T19_Plate4-A3,EVO1D_IRAs_R1_T19_Plate4,A3,?
EVO1D_IRAs_R1_T19_Plate4-A4,EVO1D_IRAs_R1_T19_Plate4,A4,?
EVO1D_IRAs_R1_T19_Plate4-A5,EVO1D_IRAs_R1_T19_Plate4,A5,?
EVO1D_IRAs_R1_T19_Plate4-A6,EVO1D_IRAs_R1_T19_Plate4,A6,?
EVO1D_IRAs_R1_T19_Plate4-A7,EVO1D_IRAs_R1_T19_Plate4,A7,?
EVO1D_IRAs_R1_T19_Plate4-A8,EVO1D_IRAs_R1_T19_Plate4,A8,?
EVO1D_IRAs_R1_T19_Plate4-A9,EVO1D_IRAs_R1_T19_Plate4,A9,?
EVO1D_IRAs_R1_T19_Plate4-A10,EVO1D_IRAs_R1_T19_Plate4,A10,?
EVO1D_IRAs_R1_T19_Plate4-A11,EVO1D_IRAs_R1_T19_Plate4,A11,?
EVO1D_IRAs_R1_T19_Plate4-A12,EVO1D_IRAs_R1_T19_Plate4,A12,?
EVO1D_IRAs_R1_T19_Plate4-B1,EVO1D_IRAs_R1_T19_Plate4,B1,?
EVO1D_IRAs_R1_T19_Plate4-B2,EVO1D_IRAs_R1_T19_Plate4,B2,?
EVO1D_IRAs_R1_T19_Plate4-B3,EVO1D_IRAs_R1_T19_Plate4,B3,?
EVO1D_IRAs_R1_T19_Plate4-B4,EVO1D_IRAs_R1_T19_Plate4,B4,?
EVO1D_IRAs_R1_T19_Plate4-B5,EVO1D_IRAs_R1_T19_Plate4,B5,?
EVO1D_IRAs_R1_T19_Plate4-B6,EVO1D_IRAs_R1_T19_Plate4,B6,?
EVO1D_IRAs_R1_T19_Plate4-B7,EVO1D_IRAs_R1_T19_Plate4,B7,?
EVO1D_IRAs_R1_T19_Plate4-B8,EVO1D_IRAs_R1_T19_Plate4,B8,?
EVO1D_IRAs_R1_T19_Plate4-B9,EVO1D_IRAs_R1_T19_Plate4,B9,?
EVO1D_IRAs_R1_T19_Plate4-B10,EVO1D_IRAs_R1_T19_Plate4,B10,?
EVO1D_IRAs_R1_T19_Plate4-B11,EVO1D_IRAs_R1_T19_Plate4,B11,?
EVO1D_IRAs_R1_T19_Plate4-B12,EVO1D_IRAs_R1_T19_Plate4,B12,?
EVO1D_IRAs_R1_T19_Plate4-C1,EVO1D_IRAs_R1_T19_Plate4,C1,?
EVO1D_IRAs_R1_T19_Plate4-C2,EVO1D_IRAs_R1_T19_Plate4,C2,?
EVO1D_IRAs_R1_T19_Plate4-C3,EVO1D_IRAs_R1_T19_Plate4,C3,?
EVO1D_IRAs_R1_T19_Plate4-C4,EVO1D_IRAs_R1_T19_Plate4,C4,?
EVO1D_IRAs_R1_T19_Plate4-C5,EVO1D_IRAs_R1_T19_Plate4,C5,?
EVO1D_IRAs_R1_T19_Plate4-C6,EVO1D_IRAs_R1_T19_Plate4,C6,?
EVO1D_IRAs_R1_T19_Plate4-C7,EVO1D_IRAs_R1_T19_Plate4,C7,?
EVO1D_IRAs_R1_T19_Plate4-C8,EVO1D_IRAs_R1_T19_Plate4,C8,?
EVO1D_IRAs_R1_T19_Plate4-C9,EVO1D_IRAs_R1_T19_Plate4,C9,?
EVO1D_IRAs_R1_T19_Plate4-C10,EVO1D_IRAs_R1_T19_Plate4,C10,?
EVO1D_IRAs_R1_T19_Plate4-C11,EVO1D_IRAs_R1_T19_Plate4,C11,?
EVO1D_IRAs_R1_T19_Plate4-C12,EVO1D_IRAs_R1_T19_Plate4,C12,?
EVO1D_IRAs_R1_T19_Plate4-D1,EVO1D_IRAs_R1_T19_Plate4,D1,?
EVO1D_IRAs_R1_T19_Plate4-D2,EVO1D_IRAs_R1_T19_Plate4,D2,?
EVO1D_IRAs_R1_T19_Plate4-D3,EVO1D_IRAs_R1_T19_Plate4,D3,?
EVO1D_IRAs_R1_T19_Plate4-D4,EVO1D_IRAs_R1_T19_Plate4,D4,?
EVO1D_IRAs_R1_T19_Plate4-D5,EVO1D_IRAs_R1_T19_Plate4,D5,?
EVO1D_IRAs_R1_T19_Plate4-D6,EVO1D_IRAs_R1_T19_Plate4,D6,?
EVO1D_IRAs_R1_T19_Plate4-D7,EVO1D_IRAs_R1_T19_Plate4,D7,?
EVO1D_IRAs_R1_T19_Plate4-D8,EVO1D_IRAs_R1_T19_Plate4,D8,?
EVO1D_IRAs_R1_T19_Plate4-D9,EVO1D_IRAs_R1_T19_Plate4,D9,?
EVO1D_IRAs_R1_T19_Plate4-D10,EVO1D_IRAs_R1_T19_Plate4,D10,?
EVO1D_IRAs_R1_T19_Plate4-D11,EVO1D_IRAs_R1_T19_Plate4,D11,?
EVO1D_IRAs_R1_T19_Plate4-D12,EVO1D_IRAs_R1_T19_Plate4,D12,?
EVO1D_IRAs_R1_T19_Plate4-E1,EVO1D_IRAs_R1_T19_Plate4,E1,?
EVO1D_IRAs_R1_T19_Plate4-E2,EVO1D_IRAs_R1_T19_Plate4,E2,?
EVO1D_IRAs_R1_T19_Plate4-E3,EVO1D_IRAs_R1_T19_Plate4,E3,?
EVO1D_IRAs_R1_T19_Plate4-E4,EVO1D_IRAs_R1_T19_Plate4,E4,?
EVO1D_IRAs_R1_T19_Plate4-E5,EVO1D_IRAs_R1_T19_Plate4,E5,?
EVO1D_IRAs_R1_T19_Plate4-E6,EVO1D_IRAs_R1_T19_Plate4,E6,?
EVO1D_IRAs_R1_T19_Plate4-E7,EVO1D_IRAs_R1_T19_Plate4,E7,?
EVO1D_IRAs_R1_T19_Plate4-E8,EVO1D_IRAs_R1_T19_Plate4,E8,?
EVO1D_IRAs_R1_T19_Plate4-E9,EVO1D_IRAs_R1_T19_Plate4,E9,?
EVO1D_IRAs_R1_T19_Plate4-E10,EVO1D_IRAs_R1_T19_Plate4,E10,?
EVO1D_IRAs_R1_T19_Plate4-E11,EVO1D_IRAs_R1_T19_Plate4,E11,?
EVO1D_IRAs_R1_T19_Plate4-E12,EVO1D_IRAs_R1_T19_Plate4,E12,?
EVO1D_IRAs_R1_T19_Plate4-F1,EVO1D_IRAs_R1_T19_Plate4,F1,?
EVO1D_IRAs_R1_T19_Plate4-F2,EVO1D_IRAs_R1_T19_Plate4,F2,?
EVO1D_IRAs_R1_T19_Plate4-F3,EVO1D_IRAs_R1_T19_Plate4,F3,?
EVO1D_IRAs_R1_T19_Plate4-F4,EVO1D_IRAs_R1_T19_Plate4,F4,?
EVO1D_IRAs_R1_T19_Plate4-F5,EVO1D_IRAs_R1_T19_Plate4,F5,?
EVO1D_IRAs_R1_T19_Plate4-F6,EVO1D_IRAs_R1_T19_Plate4,F6,?
EVO1D_IRAs_R1_T19_Plate4-F7,EVO1D_IRAs_R1_T19_Plate4,F7,?
EVO1D_IRAs_R1_T19_Plate4-F8,EVO1D_IRAs_R1_T19_Plate4,F8,?
EVO1D_IRAs_R1_T19_Plate4-F9,EVO1D_IRAs_R1_T19_Plate4,F9,?
EVO1D_IRAs_R1_T19_Plate4-F10,EVO1D_IRAs_R1_T19_Plate4,F10,?
EVO1D_IRAs_R1_T19_Plate4-F11,EVO1D_IRAs_R1_T19_Plate4,F11,?
EVO1D_IRAs_R1_T19_Plate4-F12,EVO1D_IRAs_R1_T19_Plate4,F12,?
EVO1D_IRAs_R1_T19_Plate4-G1,EVO1D_IRAs_R1_T19_Plate4,G1,?
EVO1D_IRAs_R1_T19_Plate4-G2,EVO1D_IRAs_R1_T19_Plate4,G2,?
EVO1D_IRAs_R1_T19_Plate4-G3,EVO1D_IRAs_R1_T19_Plate4,G3,?
EVO1D_IRAs_R1_T19_Plate4-G4,EVO1D_IRAs_R1_T19_Plate4,G4,?
EVO1D_IRAs_R1_T19_Plate4-G5,EVO1D_IRAs_R1_T19_Plate4,G5,?
EVO1D_IRAs_R1_T19_Plate4-G6,EVO1D_IRAs_R1_T19_Plate4,G6,?
EVO1D_IRAs_R1_T19_Plate4-G7,EVO1D_IRAs_R1_T19_Plate4,G7,?
EVO1D_IRAs_R1_T19_Plate4-G8,EVO1D_IRAs_R1_T19_Plate4,G8,?
EVO1D_IRAs_R1_T19_Plate4-G9,EVO1D_IRAs_R1_T19_Plate4,G9,?
EVO1D_IRAs_R1_T19_Plate4-G10,EVO1D_IRAs_R1_T19_Plate4,G10,?
EVO1D_IRAs_R1_T19_Plate4-G11,EVO1D_IRAs_R1_T19_Plate4,G11,?
EVO1D_IRAs_R1_T19_Plate4-G12,EVO1D_IRAs_R1_T19_Plate4,G12,?
EVO1D_IRAs_R1_T19_Plate4-H1,EVO1D_IRAs_R1_T19_Plate4,H1,?
EVO1D_IRAs_R1_T19_Plate4-H2,EVO1D_IRAs_R1_T19_Plate4,H2,?
EVO1D_IRAs_R1_T19_Plate4-H3,EVO1D_IRAs_R1_T19_Plate4,H3,?
EVO1D_IRAs_R1_T19_Plate4-H4,EVO1D_IRAs_R1_T19_Plate4,H4,?
EVO1D_IRAs_R1_T19_Plate4-H5,EVO1D_IRAs_R1_T19_Plate4,H5,?
EVO1D_IRAs_R1_T19_Plate4-H6,EVO1D_IRAs_R1_T19_Plate4,H6,?
EVO1D_IRAs_R1_T19_Plate4-H7,EVO1D_IRAs_R1_T19_Plate4,H7,?
EVO1D_IRAs_R1_T19_Plate4-H8,EVO1D_IRAs_R1_T19_Plate4,H8,?
EVO1D_IRAs_R1_T19_Plate4-H9,EVO1D_IRAs_R1_T19_Plate4,H9,?
EVO1D_IRAs_R1_T19_Plate4-H10,EVO1D_IRAs_R1_T19_Plate4,H10,?
EVO1D_IRAs_R1_T19_Plate4-H11,EVO1D_IRAs_R1_T19_Plate4,H11,?
EVO1D_IRAs_R1_T19_Plate4-H12,EVO1D_IRAs_R1_T19_Plate4,H12,?
EVO1D_IRAs_R1_T19_Plate5-A1,EVO1D_IRAs_R1_T19_Plate5,A1,?
EVO1D_IRAs_R1_T19_Plate5-A2,EVO1D_IRAs_R1_T19_Plate5,A2,?
EVO1D_IRAs_R1_T19_Plate5-A3,EVO1D_IRAs_R1_T19_Plate5,A3,?
EVO1D_IRAs_R1_T19_Plate5-A4,EVO1D_IRAs_R1_T19_Plate5,A4,?
EVO1D_IRAs_R1_T19_Plate5-A5,EVO1D_IRAs_R1_T19_Plate5,A5,?
EVO1D_IRAs_R1_T19_Plate5-A6,EVO1D_IRAs_R1_T19_Plate5,A6,?
EVO1D_IRAs_R1_T19_Plate5-A7,EVO1D_IRAs_R1_T19_Plate5,A7,?
EVO1D_IRAs_R1_T19_Plate5-A8,EVO1D_IRAs_R1_T19_Plate5,A8,?
EVO1D_IRAs_R1_T19_Plate5-A9,EVO1D_IRAs_R1_T19_Plate5,A9,?
EVO1D_IRAs_R1_T19_Plate5-A10,EVO1D_IRAs_R1_T19_Plate5,A10,?
EVO1D_IRAs_R1_T19_Plate5-A11,EVO1D_IRAs_R1_T19_Plate5,A11,?
EVO1D_IRAs_R1_T19_Plate5-A12,EVO1D_IRAs_R1_T19_Plate5,A12,?
EVO1D_IRAs_R1_T19_Plate5-B1,EVO1D_IRAs_R1_T19_Plate5,B1,?
EVO1D_IRAs_R1_T19_Plate5-B2,EVO1D_IRAs_R1_T19_Plate5,B2,?
EVO1D_IRAs_R1_T19_Plate5-B3,EVO1D_IRAs_R1_T19_Plate5,B3,?
EVO1D_IRAs_R1_T19_Plate5-B4,EVO1D_IRAs_R1_T19_Plate5,B4,?
EVO1D_IRAs_R1_T19_Plate5-B5,EVO1D_IRAs_R1_T19_Plate5,B5,?
EVO1D_IRAs_R1_T19_Plate5-B6,EVO1D_IRAs_R1_T19_Plate5,B6,?
EVO1D_IRAs_R1_T19_Plate5-B7,EVO1D_IRAs_R1_T19_Plate5,B7,?
EVO1D_IRAs_R1_T19_Plate5-B8,EVO1D_IRAs_R1_T19_Plate5,B8,?
EVO1D_IRAs_R1_T19_Plate5-B9,EVO1D_IRAs_R1_T19_Plate5,B9,?
EVO1D_IRAs_R1_T19_Plate5-B10,EVO1D_IRAs_R1_T19_Plate5,B10,?
EVO1D_IRAs_R1_T19_Plate5-B11,EVO1D_IRAs_R1_T19_Plate5,B11,?
EVO1D_IRAs_R1_T19_Plate5-B12,EVO1D_IRAs_R1_T19_Plate5,B12,?
EVO1D_IRAs_R1_T19_Plate5-C1,EVO1D_IRAs_R1_T19_Plate5,C1,?
EVO1D_IRAs_R1_T19_Plate5-C2,EVO1D_IRAs_R1_T19_Plate5,C2,?
EVO1D_IRAs_R1_T19_Plate5-C3,EVO1D_IRAs_R1_T19_Plate5,C3,?
EVO1D_IRAs_R1_T19_Plate5-C4,EVO1D_IRAs_R1_T19_Plate5,C4,?
EVO1D_IRAs_R1_T19_Plate5-C5,EVO1D_IRAs_R1_T19_Plate5,C5,?
EVO1D_IRAs_R1_T19_Plate5-C6,EVO1D_IRAs_R1_T19_Plate5,C6,?
EVO1D_IRAs_R1_T19_Plate5-C7,EVO1D_IRAs_R1_T19_Plate5,C7,?
EVO1D_IRAs_R1_T19_Plate5-C8,EVO1D_IRAs_R1_T19_Plate5,C8,?
EVO1D_IRAs_R1_T19_Plate5-C9,EVO1D_IRAs_R1_T19_Plate5,C9,?
EVO1D_IRAs_R1_T19_Plate5-C10,EVO1D_IRAs_R1_T19_Plate5,C10,?
EVO1D_IRAs_R1_T19_Plate5-C11,EVO1D_IRAs_R1_T19_Plate5,C11,?
EVO1D_IRAs_R1_T19_Plate5-C12,EVO1D_IRAs_R1_T19_Plate5,C12,?
EVO1D_IRAs_R1_T19_Plate5-D1,EVO1D_IRAs_R1_T19_Plate5,D1,?
EVO1D_IRAs_R1_T19_Plate5-D2,EVO1D_IRAs_R1_T19_Plate5,D2,?
EVO1D_IRAs_R1_T19_Plate5-D3,EVO1D_IRAs_R1_T19_Plate5,D3,?
EVO1D_IRAs_R1_T19_Plate5-D4,EVO1D_IRAs_R1_T19_Plate5,D4,?
EVO1D_IRAs_R1_T19_Plate5-D5,EVO1D_IRAs_R1_T19_Plate5,D5,?
EVO1D_IRAs_R1_T19_Plate5-D6,EVO1D_IRAs_R1_T19_Plate5,D6,?
EVO1D_IRAs_R1_T19_Plate5-D7,EVO1D_IRAs_R1_T19_Plate5,D7,?
EVO1D_IRAs_R1_T19_Plate5-D8,EVO1D_IRAs_R1_T19_Plate5,D8,?
EVO1D_IRAs_R1_T19_Plate5-D9,EVO1D_IRAs_R1_T19_Plate5,D9,?
EVO1D_IRAs_R1_T19_Plate5-D10,EVO1D_IRAs_R1_T19_Plate5,D10,?
EVO1D_IRAs_R1_T19_Plate5-D11,EVO1D_IRAs_R1_T19_Plate5,D11,?
EVO1D_IRAs_R1_T19_Plate5-D12,EVO1D_IRAs_R1_T19_Plate5,D12,?
EVO1D_IRAs_R1_T19_Plate5-E1,EVO1D_IRAs_R1_T19_Plate5,E1,?
EVO1D_IRAs_R1_T19_Plate5-E2,EVO1D_IRAs_R1_T19_Plate5,E2,?
EVO1D_IRAs_R1_T19_Plate5-E3,EVO1D_IRAs_R1_T19_Plate5,E3,?
EVO1D_IRAs_R1_T19_Plate5-E4,EVO1D_IRAs_R1_T19_Plate5,E4,?
EVO1D_IRAs_R1_T19_Plate5-E5,EVO1D_IRAs_R1_T19_Plate5,E5,?
EVO1D_IRAs_R1_T19_Plate5-E6,EVO1D_IRAs_R1_T19_Plate5,E6,?
EVO1D_IRAs_R1_T19_Plate5-E7,EVO1D_IRAs_R1_T19_Plate5,E7,?
EVO1D_IRAs_R1_T19_Plate5-E8,EVO1D_IRAs_R1_T19_Plate5,E8,?
EVO1D_IRAs_R1_T19_Plate5-E9,EVO1D_IRAs_R1_T19_Plate5,E9,?
EVO1D_IRAs_R1_T19_Plate5-E10,EVO1D_IRAs_R1_T19_Plate5,E10,?
EVO1D_IRAs_R1_T19_Plate5-E11,EVO1D_IRAs_R1_T19_Plate5,E11,?
EVO1D_IRAs_R1_T19_Plate5-E12,EVO1D_IRAs_R1_T19_Plate5,E12,?
EVO1D_IRAs_R1_T19_Plate5-F1,EVO1D_IRAs_R1_T19_Plate5,F1,?
EVO1D_IRAs_R1_T19_Plate5-F2,EVO1D_IRAs_R1_T19_Plate5,F2,?
EVO1D_IRAs_R1_T19_Plate5-F3,EVO1D_IRAs_R1_T19_Plate5,F3,?
EVO1D_IRAs_R1_T19_Plate5-F4,EVO1D_IRAs_R1_T19_Plate5,F4,?
EVO1D_IRAs_R1_T19_Plate5-F5,EVO1D_IRAs_R1_T19_Plate5,F5,?
EVO1D_IRAs_R1_T19_Plate5-F6,EVO1D_IRAs_R1_T19_Plate5,F6,?
EVO1D_IRAs_R1_T19_Plate5-F7,EVO1D_IRAs_R1_T19_Plate5,F7,?
EVO1D_IRAs_R1_T19_Plate5-F8,EVO1D_IRAs_R1_T19_Plate5,F8,?
EVO1D_IRAs_R1_T19_Plate5-F9,EVO1D_IRAs_R1_T19_Plate5,F9,?
EVO1D_IRAs_R1_T19_Plate5-F10,EVO1D_IRAs_R1_T19_Plate5,F10,?
EVO1D_IRAs_R1_T19_Plate5-F11,EVO1D_IRAs_R1_T19_Plate5,F11,?
EVO1D_IRAs_R1_T19_Plate5-F12,EVO1D_IRAs_R1_T19_Plate5,F12,?
EVO1D_IRAs_R1_T19_Plate5-G1,EVO1D_IRAs_R1_T19_Plate5,G1,?
EVO1D_IRAs_R1_T19_Plate5-G2,EVO1D_IRAs_R1_T19_Plate5,G2,?
EVO1D_IRAs_R1_T19_Plate5-G3,EVO1D_IRAs_R1_T19_Plate5,G3,?
EVO1D_IRAs_R1_T19_Plate5-G4,EVO1D_IRAs_R1_T19_Plate5,G4,?
EVO1D_IRAs_R1_T19_Plate5-G5,EVO1D_IRAs_R1_T19_Plate5,G5,?
EVO1D_IRAs_R1_T19_Plate5-G6,EVO1D_IRAs_R1_T19_Plate5,G6,?
EVO1D_IRAs_R1_T19_Plate5-G7,EVO1D_IRAs_R1_T19_Plate5,G7,?
EVO1D_IRAs_R1_T19_Plate5-G8,EVO1D_IRAs_R1_T19_Plate5,G8,?
EVO1D_IRAs_R1_T19_Plate5-G9,EVO1D_IRAs_R1_T19_Plate5,G9,?
EVO1D_IRAs_R1_T19_Plate5-G10,EVO1D_IRAs_R1_T19_Plate5,G10,?
EVO1D_IRAs_R1_T19_Plate5-G11,EVO1D_IRAs_R1_T19_Plate5,G11,?
EVO1D_IRAs_R1_T19_Plate5-G12,EVO1D_IRAs_R1_T19_Plate5,G12,?
EVO1D_IRAs_R1_T19_Plate5-H1,EVO1D_IRAs_R1_T19_Plate5,H1,?
EVO1D_IRAs_R1_T19_Plate5-H2,EVO1D_IRAs_R1_T19_Plate5,H2,?
EVO1D_IRAs_R1_T19_Plate5-H3,EVO1D_IRAs_R1_T19_Plate5,H3,?
EVO1D_IRAs_R1_T19_Plate5-H4,EVO1D_IRAs_R1_T19_Plate5,H4,?
EVO1D_IRAs_R1_T19_Plate5-H5,EVO1D_IRAs_R1_T19_Plate5,H5,?
EVO1D_IRAs_R1_T19_Plate5-H6,EVO1D_IRAs_R1_T19_Plate5,H6,?
EVO1D_IRAs_R1_T19_Plate5-H7,EVO1D_IRAs_R1_T19_Plate5,H7,?
EVO1D_IRAs_R1_T19_Plate5-H8,EVO1D_IRAs_R1_T19_Plate5,H8,?
EVO1D_IRAs_R1_T19_Plate5-H9,EVO1D_IRAs_R1_T19_Plate5,H9,?
EVO1D_IRAs_R1_T19_Plate5-H10,EVO1D_IRAs_R1_T19_Plate5,H10,?
EVO1D_IRAs_R1_T19_Plate5-H11,EVO1D_IRAs_R1_T19_Plate5,H11,?
EVO1D_IRAs_R1_T19_Plate5-H12,EVO1D_IRAs_R1_T19_Plate5,H12,?
EVO1D_IRAs_R2_T19_Plate1-A1,EVO1D_IRAs_R2_T19_Plate1,A1,?
EVO1D_IRAs_R2_T19_Plate1-A2,EVO1D_IRAs_R2_T19_Plate1,A2,?
EVO1D_IRAs_R2_T19_Plate1-A3,EVO1D_IRAs_R2_T19_Plate1,A3,?
EVO1D_IRAs_R2_T19_Plate1-A4,EVO1D_IRAs_R2_T19_Plate1,A4,?
EVO1D_IRAs_R2_T19_Plate1-A5,EVO1D_IRAs_R2_T19_Plate1,A5,?
EVO1D_IRAs_R2_T19_Plate1-A6,EVO1D_IRAs_R2_T19_Plate1,A6,?
EVO1D_IRAs_R2_T19_Plate1-A7,EVO1D_IRAs_R2_T19_Plate1,A7,?
EVO1D_IRAs_R2_T19_Plate1-A8,EVO1D_IRAs_R2_T19_Plate1,A8,?
EVO1D_IRAs_R2_T19_Plate1-A9,EVO1D_IRAs_R2_T19_Plate1,A9,?
EVO1D_IRAs_R2_T19_Plate1-A10,EVO1D_IRAs_R2_T19_Plate1,A10,?
EVO1D_IRAs_R2_T19_Plate1-A11,EVO1D_IRAs_R2_T19_Plate1,A11,?
EVO1D_IRAs_R2_T19_Plate1-A12,EVO1D_IRAs_R2_T19_Plate1,A12,?
EVO1D_IRAs_R2_T19_Plate1-B1,EVO1D_IRAs_R2_T19_Plate1,B1,?
EVO1D_IRAs_R2_T19_Plate1-B2,EVO1D_IRAs_R2_T19_Plate1,B2,?
EVO1D_IRAs_R2_T19_Plate1-B3,EVO1D_IRAs_R2_T19_Plate1,B3,?
EVO1D_IRAs_R2_T19_Plate1-B4,EVO1D_IRAs_R2_T19_Plate1,B4,?
EVO1D_IRAs_R2_T19_Plate1-B5,EVO1D_IRAs_R2_T19_Plate1,B5,?
EVO1D_IRAs_R2_T19_Plate1-B6,EVO1D_IRAs_R2_T19_Plate1,B6,?
EVO1D_IRAs_R2_T19_Plate1-B7,EVO1D_IRAs_R2_T19_Plate1,B7,?
EVO1D_IRAs_R2_T19_Plate1-B8,EVO1D_IRAs_R2_T19_Plate1,B8,?
EVO1D_IRAs_R2_T19_Plate1-B9,EVO1D_IRAs_R2_T19_Plate1,B9,?
EVO1D_IRAs_R2_T19_Plate1-B10,EVO1D_IRAs_R2_T19_Plate1,B10,?
EVO1D_IRAs_R2_T19_Plate1-B11,EVO1D_IRAs_R2_T19_Plate1,B11,?
EVO1D_IRAs_R2_T19_Plate1-B12,EVO1D_IRAs_R2_T19_Plate1,B12,?
EVO1D_IRAs_R2_T19_Plate1-C1,EVO1D_IRAs_R2_T19_Plate1,C1,?
EVO1D_IRAs_R2_T19_Plate1-C2,EVO1D_IRAs_R2_T19_Plate1,C2,?
EVO1D_IRAs_R2_T19_Plate1-C3,EVO1D_IRAs_R2_T19_Plate1,C3,?
EVO1D_IRAs_R2_T19_Plate1-C4,EVO1D_IRAs_R2_T19_Plate1,C4,?
EVO1D_IRAs_R2_T19_Plate1-C5,EVO1D_IRAs_R2_T19_Plate1,C5,?
EVO1D_IRAs_R2_T19_Plate1-C6,EVO1D_IRAs_R2_T19_Plate1,C6,?
EVO1D_IRAs_R2_T19_Plate1-C7,EVO1D_IRAs_R2_T19_Plate1,C7,?
EVO1D_IRAs_R2_T19_Plate1-C8,EVO1D_IRAs_R2_T19_Plate1,C8,?
EVO1D_IRAs_R2_T19_Plate1-C9,EVO1D_IRAs_R2_T19_Plate1,C9,?
EVO1D_IRAs_R2_T19_Plate1-C10,EVO1D_IRAs_R2_T19_Plate1,C10,?
EVO1D_IRAs_R2_T19_Plate1-C11,EVO1D_IRAs_R2_T19_Plate1,C11,?
EVO1D_IRAs_R2_T19_Plate1-C12,EVO1D_IRAs_R2_T19_Plate1,C12,?
EVO1D_IRAs_R2_T19_Plate1-D1,EVO1D_IRAs_R2_T19_Plate1,D1,?
EVO1D_IRAs_R2_T19_Plate1-D2,EVO1D_IRAs_R2_T19_Plate1,D2,?
EVO1D_IRAs_R2_T19_Plate1-D3,EVO1D_IRAs_R2_T19_Plate1,D3,?
EVO1D_IRAs_R2_T19_Plate1-D4,EVO1D_IRAs_R2_T19_Plate1,D4,?
EVO1D_IRAs_R2_T19_Plate1-D5,EVO1D_IRAs_R2_T19_Plate1,D5,?
EVO1D_IRAs_R2_T19_Plate1-D6,EVO1D_IRAs_R2_T19_Plate1,D6,?
EVO1D_IRAs_R2_T19_Plate1-D7,EVO1D_IRAs_R2_T19_Plate1,D7,?
EVO1D_IRAs_R2_T19_Plate1-D8,EVO1D_IRAs_R2_T19_Plate1,D8,?
EVO1D_IRAs_R2_T19_Plate1-D9,EVO1D_IRAs_R2_T19_Plate1,D9,?
EVO1D_IRAs_R2_T19_Plate1-D10,EVO1D_IRAs_R2_T19_Plate1,D10,?
EVO1D_IRAs_R2_T19_Plate1-D11,EVO1D_IRAs_R2_T19_Plate1,D11,?
EVO1D_IRAs_R2_T19_Plate1-D12,EVO1D_IRAs_R2_T19_Plate1,D12,?
EVO1D_IRAs_R2_T19_Plate1-E1,EVO1D_IRAs_R2_T19_Plate1,E1,?
EVO1D_IRAs_R2_T19_Plate1-E2,EVO1D_IRAs_R2_T19_Plate1,E2,?
EVO1D_IRAs_R2_T19_Plate1-E3,EVO1D_IRAs_R2_T19_Plate1,E3,?
EVO1D_IRAs_R2_T19_Plate1-E4,EVO1D_IRAs_R2_T19_Plate1,E4,?
EVO1D_IRAs_R2_T19_Plate1-E5,EVO1D_IRAs_R2_T19_Plate1,E5,?
EVO1D_IRAs_R2_T19_Plate1-E6,EVO1D_IRAs_R2_T19_Plate1,E6,?
EVO1D_IRAs_R2_T19_Plate1-E7,EVO1D_IRAs_R2_T19_Plate1,E7,?
EVO1D_IRAs_R2_T19_Plate1-E8,EVO1D_IRAs_R2_T19_Plate1,E8,?
